brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
46475,for_sale,115000,6,2,0.08,955017,Fajardo,Puerto Rico,738,1400,
52270,for_sale,90900,4,1,0.12,1837656,Fajardo,Puerto Rico,738,760,
48764,for_sale,899000,2,2,1,22278,Fajardo,Puerto Rico,738,1898,
12434,for_sale,695000,2,2,,22277,Fajardo,Puerto Rico,738,1898,
64071,for_sale,475000,1,1,,22279,Fajardo,Puerto Rico,738,860,
47931,for_sale,120000,3,2,0.07,11584,Fajardo,Puerto Rico,738,850,
61543,for_sale,400000,4,3,,1151933,Fajardo,Puerto Rico,738,2742,
40848,for_sale,110000,3,2,,1862020,Fajardo,Puerto Rico,738,889,
102845,for_sale,650000,1,1,,1842092,Fajardo,Puerto Rico,738,1031,
102845,for_sale,550000,1,1,,1842091,Fajardo,Puerto Rico,738,833,
101850,for_sale,750000,2,2,,22624,Fajardo,Puerto Rico,738,1898,
52707,for_sale,100000,3,2,,1873336,Fajardo,Puerto Rico,738,1132,
73046,for_sale,150000,3,2,,1868697,Fajardo,Puerto Rico,738,1180,
52707,for_sale,135000,3,2,,1922252,Fajardo,Puerto Rico,738,1180,
47931,for_sale,40000,,,0.5,7664,Fajardo,Puerto Rico,738,,
35686,for_sale,1495000,3,3,,22476,Fajardo,Puerto Rico,738,2082,
60831,for_sale,3000000,,,212.7,1946253,Fajardo,Puerto Rico,738,,
60830,for_sale,3000000,,,212,1946254,Fajardo,Puerto Rico,738,,
18211,for_sale,159900,3,2,,1966392,Cidra,Puerto Rico,739,1234,
41020,for_sale,550000,4,3,5,13946,Cidra,Puerto Rico,739,2100,
18211,for_sale,130000,3,3,,1846899,Cidra,Puerto Rico,739,970,
37047,for_sale,55000,,,0.19,1902889,Cidra,Puerto Rico,739,,
41020,for_sale,550000,,,15,1446142,Cidra,Puerto Rico,739,,
40848,for_sale,105000,3,1,0.54,1837517,Rio Grande,Puerto Rico,745,1017,
109906,for_sale,1950000,4,2,0.12,1837521,Luquillo,Puerto Rico,773,1800,
40848,for_sale,115000,3,2,0.07,1855332,Rio Grande,Puerto Rico,745,1426,
40848,for_sale,245000,4,2,0.11,196724,Luquillo,Puerto Rico,773,2306,
52707,for_sale,170000,1,1,,1944921,Luquillo,Puerto Rico,773,538,
50739,for_sale,239000,3,3,5.38,915931,Luquillo,Puerto Rico,773,2400,
46475,for_sale,800000,2,3,0.06,1617762,Rio Grande,Puerto Rico,721,1900,
52707,for_sale,60000,,,0.25,601878,Luquillo,Puerto Rico,773,,
52707,for_sale,70000,,,0.25,1900755,Luquillo,Puerto Rico,773,,
102922,for_sale,100000,6,2,,594764,Rio Grande,Puerto Rico,745,2400,
15085,for_sale,215000,4,3,0.53,1032382,Rio Grande,Puerto Rico,745,2669,
77432,for_sale,16000000,4,5,,700647,Rio Grande,Puerto Rico,745,3909,
102922,for_sale,109900,3,2,11,765141,Rio Grande,Puerto Rico,745,1200,
21485,for_sale,10000000,4,4,0.09,1570473,Rio Grande,Puerto Rico,745,2930,
52707,for_sale,112000,3,2,,6948,Rio Grande,Puerto Rico,745,1025,
108042,for_sale,114000,3,1,0.02,1902887,Rio Grande,Puerto Rico,745,,
29911,for_sale,65000,,,0.39,1861537,Rio Grande,Puerto Rico,745,,
12876,for_sale,110000,3,1,0.08,1879230,Rio Grande,Puerto Rico,745,1149,
29911,for_sale,215000,4,3,0.02,1861347,Rio Grande,Puerto Rico,745,301,
81909,for_sale,130000,3,2,0.1,42058,Rio Grande,Puerto Rico,745,1110,
29911,for_sale,87000,2,2,0.02,1320003,Rio Grande,Puerto Rico,745,1134,
108464,for_sale,625000,4,5,3,792342,Rio Grande,Puerto Rico,745,7000,
32511,for_sale,269000,4,2,0.34,1820157,Rio Grande,Puerto Rico,745,1195,
21485,for_sale,17400000,6,9,0.7,1884224,Rio Grande,Puerto Rico,745,8301,
41541,for_sale,580000,6,4,0.37,483426,Rio Grande,Puerto Rico,745,3185,
32511,for_sale,425000,2,2,0.02,1820163,Rio Grande,Puerto Rico,745,1100,
86059,for_sale,350000,1,2,,1950719,Rio Grande,Puerto Rico,745,1335,
72408,for_sale,95000,,,3.65,1814768,Rio Grande,Puerto Rico,745,,
28154,for_sale,595000,3,3,0.01,1315705,Rio Grande,Puerto Rico,745,1778,
46788,for_sale,895000,3,3,0.04,1453683,Rio Grande,Puerto Rico,745,1885,
19383,for_sale,3600000,,,0.5,329496,Rio Grande,Puerto Rico,745,5650,
73046,for_sale,69800,,,0.22,1597857,Rio Grande,Puerto Rico,745,,
48764,for_sale,680000,2,2,1600,11669,Rio Grande,Puerto Rico,745,1600,
3464,for_sale,1000000,,,20,1951944,Rio Grande,Puerto Rico,745,,
52707,for_sale,485000,2,2,,1453890,Rio Grande,Puerto Rico,745,1000,
16919,for_sale,9500000,,,1.01,561691,Rio Grande,Puerto Rico,745,,
16842,for_sale,64000,4,1,0.09,196715,Salinas,Puerto Rico,751,757,
88444,for_sale,90000,2,3,0.08,1861866,Salinas,Puerto Rico,751,1006,
16842,for_sale,62000,3,1,,18145,Salinas,Puerto Rico,751,849,
85121,for_sale,65000,3,1,,18144,Salinas,Puerto Rico,751,849,
96657,for_sale,60000,4,1,,1272544,Salinas,Puerto Rico,751,1225,
88444,for_sale,64795,3,1,,20650,Salinas,Puerto Rico,751,738,
96657,for_sale,90000,4,1,,1192158,Salinas,Puerto Rico,751,1650,
37047,for_sale,89500,3,2,0.03,1855404,San Lorenzo,Puerto Rico,754,700,
37047,for_sale,182000,3,4,0.07,1450836,San Lorenzo,Puerto Rico,754,1812,
37047,for_sale,115000,3,1,0.09,1860260,San Lorenzo,Puerto Rico,754,1159,
96657,for_sale,299000,3,2,,1850847,San Lorenzo,Puerto Rico,754,2184,
37047,for_sale,245000,4,3,0.1,1855402,San Lorenzo,Puerto Rico,754,2330,
85121,for_sale,750000,,,21.85,1857673,San Lorenzo,Puerto Rico,754,,
108464,for_sale,2800000,,,280,1946252,San Lorenzo,Puerto Rico,754,,
96657,for_sale,70000,,,,1850813,San Lorenzo,Puerto Rico,754,,
15085,for_sale,375000,,,12.24,1857674,San Lorenzo,Puerto Rico,754,,
88444,for_sale,225000,4,3,2.04,1966328,Santa Isabel,Puerto Rico,757,1512,
12325,for_sale,65000,3,1,0.04,,Santa Isabel,Puerto Rico,757,800,
85121,for_sale,48000,,,0.3,1379516,Santa Isabel,Puerto Rico,757,,
85121,for_sale,40000,,,0.32,1379517,Santa Isabel,Puerto Rico,757,,
87436,for_sale,120000,3,2,,21666,Caguas,Puerto Rico,725,1472,
61594,for_sale,87900,3,1,0.08,1960718,Caguas,Puerto Rico,725,,
3633,for_sale,103500,3,2,0.26,1135827,Caguas,Puerto Rico,725,915,
71837,for_sale,139000,4,1,0.4,18476,Vieques,Puerto Rico,765,1300,
40848,for_sale,65000,3,1,0.06,1854898,Vieques,Puerto Rico,765,850,
46581,for_sale,58000,2,1,0.08,1282418,Vieques,Puerto Rico,765,700,
71837,for_sale,79900,2,1,0.05,481364,Vieques,Puerto Rico,765,780,
72457,for_sale,229900,3,2,0.12,1855321,Vieques,Puerto Rico,765,1682,
103859,for_sale,198000,2,1,0.29,,Vieques,Puerto Rico,765,,
23205,for_sale,189000,4,3,0.1,1010367,Vieques,Puerto Rico,765,1500,
71837,for_sale,249000,1,2,0.2,13466,Vieques,Puerto Rico,765,1099,
46581,for_sale,225000,2,2,0.09,1213686,Vieques,Puerto Rico,765,1900,
103859,for_sale,99500,2,2,0.05,,Vieques,Puerto Rico,765,,
103859,for_sale,225000,2,2,0.01,,Vieques,Puerto Rico,765,,
8431,for_sale,319000,2,1,0.28,1259355,Vieques,Puerto Rico,765,1200,
71837,for_sale,299000,7,7,0.21,263836,Vieques,Puerto Rico,765,3096,
8431,for_sale,389000,2,2,1.94,1837519,Vieques,Puerto Rico,765,1200,
71837,for_sale,325000,1,1,0.35,1315717,Vieques,Puerto Rico,765,1400,
8431,for_sale,799000,3,3,2.4,1021788,Vieques,Puerto Rico,765,2000,
46581,for_sale,185000,3,1,0.06,1446814,Vieques,Puerto Rico,765,1500,
71837,for_sale,889000,8,8,0.25,1295461,Vieques,Puerto Rico,765,9474,
71837,for_sale,299000,2,3,0.09,1139150,Vieques,Puerto Rico,765,1324,
8431,for_sale,449000,2,2,0.58,1984163,Vieques,Puerto Rico,765,920,
103859,for_sale,359000,2,1,0.16,,Vieques,Puerto Rico,765,,
63639,for_sale,989000,8,4,0.76,1523792,Vieques,Puerto Rico,765,3310,
23205,for_sale,789000,4,4,0.56,669140,Vieques,Puerto Rico,765,2176,
46581,for_sale,480000,3,2,1.23,1369294,Vieques,Puerto Rico,765,1800,
71837,for_sale,749000,3,4,1,893567,Vieques,Puerto Rico,765,2753,
71837,for_sale,595000,5,4,0.67,1137471,Vieques,Puerto Rico,765,2049,
71837,for_sale,649000,7,5,0.25,330523,Vieques,Puerto Rico,765,3229,
103859,for_sale,475000,6,3,0.28,,Vieques,Puerto Rico,765,,
103859,for_sale,450000,3,2,0.31,,Vieques,Puerto Rico,765,,
71837,for_sale,424000,1,1,0.56,1745720,Vieques,Puerto Rico,765,1228,
71837,for_sale,3999999,3,2,5,8853,Vieques,Puerto Rico,765,3200,
8431,for_sale,1199000,4,4,0.21,1924633,Vieques,Puerto Rico,765,2800,
71837,for_sale,550000,3,3,0.05,1128855,Vieques,Puerto Rico,765,1482,
46667,for_sale,3000000,4,4,0.27,694842,Vieques,Puerto Rico,765,3000,
71837,for_sale,2400000,5,7,2,8518,Vieques,Puerto Rico,765,2357,
103859,for_sale,98000,,,0.19,,Vieques,Puerto Rico,765,,
71837,for_sale,615000,8,8,0.1,1293225,Vieques,Puerto Rico,765,1778,
8431,for_sale,899000,5,5,0.16,1090342,Vieques,Puerto Rico,765,2000,
46581,for_sale,495000,,,10.39,1667518,Vieques,Puerto Rico,765,,
55921,for_sale,305000,,,0.83,606579,Vieques,Puerto Rico,765,,
55921,for_sale,370000,,,1.14,606578,Vieques,Puerto Rico,765,,
88444,for_sale,100000,3,1,0.07,1854812,Villalba,Puerto Rico,766,859,
61711,for_sale,1000000,,,0.75,1902891,Villalba,Puerto Rico,766,,
88444,for_sale,179995,,,2.51,1898977,Villalba,Puerto Rico,766,,
75895,for_sale,31000,3,2,0.05,1917953,Yabucoa,Puerto Rico,767,960,
101,for_sale,110000,4,4,0.35,1381032,Yabucoa,Puerto Rico,767,1400,
96657,for_sale,120000,3,2,,1987043,Yabucoa,Puerto Rico,767,1365,
96657,for_sale,87000,3,2,,1850845,Yabucoa,Puerto Rico,767,,
8677,for_sale,175000,4,2,,1856934,Yabucoa,Puerto Rico,767,2228,
64071,for_sale,195000,,,75,1940319,Yabucoa,Puerto Rico,767,,
103954,for_sale,110000,,,2.23,1888069,Yabucoa,Puerto Rico,767,,
65672,for_sale,80000,,,0.15,1450109,Yabucoa,Puerto Rico,767,,
29911,for_sale,44900,3,1,0.02,1319997,Fajardo,Puerto Rico,738,775,
3633,for_sale,115000,3,2,0.4,1897254,Fajardo,Puerto Rico,738,1498,
78414,for_sale,1299000,,,5,789557,Culebra,Puerto Rico,738,,
47931,for_sale,45000,,,0.23,11031,Fajardo,Puerto Rico,738,,
109906,for_sale,140000,3,1,0.13,1984139,Rio Grande,Puerto Rico,745,1338,
52707,for_sale,65000,,,0.25,1913908,Luquillo,Puerto Rico,773,,
66902,for_sale,45000,,,0.51,1819614,Rio Grande,Puerto Rico,745,,
52707,for_sale,110000,3,2,,1877127,Rio Grande,Puerto Rico,745,1025,
72455,for_sale,130000,1,2,,1902779,Rio Grande,Puerto Rico,745,693,
29911,for_sale,112700,3,1,0.02,1320015,Rio Grande,Puerto Rico,745,1017,
32511,for_sale,1300000,,,25,1820161,Rio Grande,Puerto Rico,745,,
62409,for_sale,105000,3,2,0.09,1940302,Rio Grande,Puerto Rico,745,1080,
72216,for_sale,140000,,,5.82,1850827,Rio Grande,Puerto Rico,745,,
72216,for_sale,160000,,,5,1694631,Rio Grande,Puerto Rico,745,,
72216,for_sale,295000,,,11.65,1850826,Rio Grande,Puerto Rico,745,,
77432,for_sale,650000,2,3,,1454027,Rio Grande,Puerto Rico,745,1890,
32511,for_sale,850000,,,26,1819553,Rio Grande,Puerto Rico,745,,
32511,for_sale,7000000,,,129,1820162,Rio Grande,Puerto Rico,745,,
32511,for_sale,6000000,,,164,1813637,Rio Grande,Puerto Rico,745,,
62409,for_sale,156000,3,2,0.09,1854797,Rio Grande,Puerto Rico,745,1090,
21485,for_sale,4650000,,,1.07,1570472,Rio Grande,Puerto Rico,745,,
77433,for_sale,147000,2,2,,1212246,Luquillo,Puerto Rico,773,1035,
77433,for_sale,127000,1,1,,1212245,Luquillo,Puerto Rico,773,800,
52707,for_sale,45000,,,0.26,1902775,Luquillo,Puerto Rico,773,,
52707,for_sale,50000,,,0.25,1946319,Luquillo,Puerto Rico,773,,
18211,for_sale,41600,2,1,0.49,1648281,Luquillo,Puerto Rico,773,585,
40848,for_sale,171000,1,1,,595702,Luquillo,Puerto Rico,773,600,
46667,for_sale,60000,3,1,0.04,410287,Fajardo,Puerto Rico,,800,
62409,for_sale,102000,3,2,0.13,1900782,Luquillo,Puerto Rico,773,1085,
81909,for_sale,225000,3,2,0.05,272228,Luquillo,Puerto Rico,773,1207,
47931,for_sale,525000,5,2,0.1,1837547,Luquillo,Puerto Rico,773,2800,
23205,for_sale,98000,4,3,0.2,1675336,Vieques,Puerto Rico,765,2600,
71837,for_sale,74000,3,1,0.07,329481,Vieques,Puerto Rico,765,688,
71837,for_sale,179000,2,2,0.8,1745675,Vieques,Puerto Rico,765,535,
71837,for_sale,189000,4,2,0.3,1826162,Vieques,Puerto Rico,765,2028,
71837,for_sale,225000,2,2,0.07,280915,Vieques,Puerto Rico,765,1091,
23205,for_sale,159000,3,1,0.12,1372776,Vieques,Puerto Rico,765,1000,
71837,for_sale,239000,3,1,1.6,1143997,Vieques,Puerto Rico,765,1510,
71837,for_sale,195000,3,1,0.1,974457,Vieques,Puerto Rico,765,914,
23205,for_sale,269000,4,3,0.31,1879226,Vieques,Puerto Rico,765,1800,
23205,for_sale,219000,2,2,0.07,1289949,Vieques,Puerto Rico,765,875,
71837,for_sale,239000,3,2,0.22,1310408,Vieques,Puerto Rico,765,1736,
71837,for_sale,399000,4,3,0.1,200158,Vieques,Puerto Rico,765,1860,
71837,for_sale,1690000,5,4,3,11689,Vieques,Puerto Rico,765,8795,
71837,for_sale,248000,3,3,0.28,1407656,Vieques,Puerto Rico,765,1000,
23205,for_sale,1400000,7,9,0.26,360860,Vieques,Puerto Rico,765,4360,
8431,for_sale,6000000,8,9,30.49,1855348,Vieques,Puerto Rico,765,7665,
8431,for_sale,519000,3,2,0.18,1637968,Vieques,Puerto Rico,765,1900,
71837,for_sale,325000,3,2,0.26,9025,Vieques,Puerto Rico,765,1066,
23205,for_sale,725000,3,3,0.95,1246310,Vieques,Puerto Rico,765,1200,
23205,for_sale,650000,3,5,0.81,4853,Vieques,Puerto Rico,765,1837,
77432,for_sale,2495000,4,5,0.78,1544044,Vieques,Puerto Rico,765,3200,
71837,for_sale,150000,,,3.9,914199,Vieques,Puerto Rico,765,,
103859,for_sale,70000,,,0.13,,Vieques,Puerto Rico,765,,
23205,for_sale,925000,8,7,0.51,1558189,Vieques,Puerto Rico,765,2520,
71837,for_sale,150000,,,2.5,6936,Vieques,Puerto Rico,765,,
71837,for_sale,150000,,,2.5,595716,Vieques,Puerto Rico,765,,
71837,for_sale,250000,,,2.01,595714,Vieques,Puerto Rico,765,,
67885,for_sale,120000,,,0.74,1855405,Vieques,Puerto Rico,765,,
71837,for_sale,1600000,7,5,0.97,955855,Vieques,Puerto Rico,765,5309,
103859,for_sale,120000,,,0.98,,Vieques,Puerto Rico,765,,
71837,for_sale,1100000,5,5,0.24,1412418,Vieques,Puerto Rico,765,4117,
103859,for_sale,180000,,,0.8,,Vieques,Puerto Rico,765,,
71837,for_sale,329000,,,0.98,1747507,Vieques,Puerto Rico,765,,
8431,for_sale,1000000,,,10.5,916016,Vieques,Puerto Rico,765,,
71837,for_sale,150000,,,0.25,919632,Vieques,Puerto Rico,765,,
8431,for_sale,699000,,,0.26,983444,Vieques,Puerto Rico,765,,
23205,for_sale,3700000,,,30.88,1292768,Vieques,Puerto Rico,765,,
8431,for_sale,3400000,,,10.7,1044363,Vieques,Puerto Rico,765,,
71837,for_sale,350000,,,0.27,114559,Vieques,Puerto Rico,765,,
16842,for_sale,165400,4,3,0.1,1854868,Coamo,Puerto Rico,769,1490,
60027,for_sale,166000,4,2,0.21,1946228,Coamo,Puerto Rico,769,3832,
25107,for_sale,115000,3,1,0.18,1855315,Coamo,Puerto Rico,769,940,
104659,for_sale,159900,10,4,,1911830,Coamo,Puerto Rico,769,,
85121,for_sale,189000,3,1,2,1307744,Coamo,Puerto Rico,769,1093,
30740,for_sale,112000,3,2,,6945,Las Piedras,Puerto Rico,771,5159,
85121,for_sale,290000,4,3,0.77,1902789,Las Piedras,Puerto Rico,771,3500,
34754,for_sale,105000,3,2,0.07,1897223,Las Piedras,Puerto Rico,771,900,
75895,for_sale,145000,3,1,0.08,1940216,Las Piedras,Puerto Rico,771,910,
108464,for_sale,10920000,,,910,1967838,Las Piedras,Puerto Rico,771,,
75124,for_sale,55000,3,2,0.28,595713,Loiza,Puerto Rico,772,1245,
32221,for_sale,90000,3,1,0.07,834276,Loiza,Puerto Rico,772,904,
60082,for_sale,95000,3,2,0.02,1855441,Loiza,Puerto Rico,772,848,
26006,for_sale,2000000,,,196,1968991,Loiza,Puerto Rico,772,,
29911,for_sale,88000,3,3,0.11,1319998,Luquillo,Puerto Rico,773,1572,
18211,for_sale,41600,2,1,,1962658,Luquillo,Puerto Rico,773,585,
8373,for_sale,225000,2,2,0.02,1855313,Luquillo,Puerto Rico,773,948,
78468,for_sale,699000,,,1,1888383,Luquillo,Puerto Rico,773,,
46475,for_sale,519000,7,6,0.11,1854881,Culebra,Puerto Rico,775,2116,
46667,for_sale,600000,6,5,0.16,316898,Culebra,Puerto Rico,775,1770,
16919,for_sale,8250000,5,6,33.29,1940311,Culebra,Puerto Rico,775,1450112,
44080,for_sale,8000000,7,7,5.27,1088225,Culebra,Puerto Rico,775,4000,
16782,for_sale,3800000,5,7,1,1850823,Culebra,Puerto Rico,775,,
74819,for_sale,93600,1,2,,614863,Culebra,Puerto Rico,775,546,
92147,for_sale,1500000,,,4.89,1141439,Culebra,Puerto Rico,775,,
92147,for_sale,1500000,,,4.89,1141992,Culebra,Puerto Rico,775,,
94933,for_sale,175000,5,2,0.21,1854903,Saint Thomas,Virgin Islands,802,1140,
90105,for_sale,100000,9,5,0.04,1660192,Saint Thomas,Virgin Islands,802,3120,
27639,for_sale,1599000,4,6,1.04,1774773,Saint Thomas,Virgin Islands,802,6760,
86800,for_sale,115000,,1,,1842683,Saint Thomas,Virgin Islands,802,235,
68568,for_sale,925000,3,5,0.81,105353,Saint Thomas,Virgin Islands,802,4500,
110088,for_sale,265000,2,2,,384570,Saint Thomas,Virgin Islands,802,1152,
42061,for_sale,115500,,,0.5,913397,Saint Thomas,Virgin Islands,802,,
94933,for_sale,320000,2,2,,1837513,Saint Thomas,Virgin Islands,802,1140,
68568,for_sale,320000,1,1,0.26,388824,Saint Thomas,Virgin Islands,802,,
27639,for_sale,130000,,,0.5,22129,Saint Thomas,Virgin Islands,802,,
94933,for_sale,950000,5,4,0.99,1260473,Saint Thomas,Virgin Islands,802,5000,########
27639,for_sale,110000,,,0.66,22130,Saint Thomas,Virgin Islands,802,,
48576,for_sale,875000,5,4,1.8,6137,Saint Thomas,Virgin Islands,802,3300,
42061,for_sale,95000,,,0.26,332586,Saint Thomas,Virgin Islands,802,,
27639,for_sale,160000,,,0.5,22131,Saint Thomas,Virgin Islands,802,,
12428,for_sale,110600,,,0.48,1135891,Saint Thomas,Virgin Islands,802,,
82734,for_sale,485000,2,1,,196153,Saint Thomas,Virgin Islands,802,1326,
103341,for_sale,6899000,4,6,0.83,17467,Saint Thomas,Virgin Islands,802,4600,4/5/2018
68568,for_sale,85000,,,0.28,1666808,Saint Thomas,Virgin Islands,802,,
82734,for_sale,1295000,3,3,0.34,1140328,Saint Thomas,Virgin Islands,802,,
48576,for_sale,1895000,6,5,0.7,847009,Saint Thomas,Virgin Islands,802,6200,
17587,for_sale,250000,,,0.52,913398,Saint Thomas,Virgin Islands,802,,
48576,for_sale,280000,2,1,,696770,Saint Thomas,Virgin Islands,802,900,
29067,for_sale,200000,,,1.42,913390,Saint Thomas,Virgin Islands,802,,
36616,for_sale,400000,,,5,1854808,Saint Thomas,Virgin Islands,802,,
27639,for_sale,375000,,,1.66,22131,Saint Thomas,Virgin Islands,802,,
94933,for_sale,619000,3,2,,1854887,Saint Thomas,Virgin Islands,802,1487,
18210,for_sale,385000,,,3.14,913395,Saint Thomas,Virgin Islands,802,,
25592,for_sale,340000,,,1.5,1450448,Saint Thomas,Virgin Islands,802,,
25592,for_sale,825000,,,3,1140345,Saint Thomas,Virgin Islands,802,,
36616,for_sale,560000,,,6.99,1854837,Saint Thomas,Virgin Islands,802,,
17587,for_sale,262000,,,0.53,913396,Saint Thomas,Virgin Islands,802,,
25592,for_sale,750000,,,3.1,1312582,Saint Thomas,Virgin Islands,802,,
25592,for_sale,690000,,,4.28,1140309,Saint Thomas,Virgin Islands,802,,
25592,for_sale,750000,,,3.09,1311207,Saint Thomas,Virgin Islands,802,,
25592,for_sale,890000,,,6.17,1140326,Saint Thomas,Virgin Islands,802,,
25592,for_sale,825000,,,3.77,1140329,Saint Thomas,Virgin Islands,802,,
25592,for_sale,1050000,,,3.17,1140332,Saint Thomas,Virgin Islands,802,,
25592,for_sale,985000,,,3.72,1140331,Saint Thomas,Virgin Islands,802,,
25592,for_sale,1125000,,,2.97,1140334,Saint Thomas,Virgin Islands,802,,
25592,for_sale,2500000,,,3,1446033,Saint Thomas,Virgin Islands,802,,
103341,for_sale,10990000,,,96.6,1935118,Saint Thomas,Virgin Islands,802,,
16842,for_sale,132000,3,2,0.07,1879209,Juncos,Puerto Rico,777,930,
19383,for_sale,150000,4,4,0.08,1850812,Juncos,Puerto Rico,777,,
96657,for_sale,189000,2,3,,1850810,Juncos,Puerto Rico,777,1200,
29911,for_sale,72000,3,1,0.02,1320007,Juncos,Puerto Rico,777,4843,
37047,for_sale,420000,6,5,0.73,1947579,Juncos,Puerto Rico,777,4429,
72455,for_sale,329900,4,4,0.28,1446813,Gurabo,Puerto Rico,778,3000,
52707,for_sale,168000,3,2,0.03,254250,Gurabo,Puerto Rico,778,1300,
96657,for_sale,275000,2,3,,1988288,Gurabo,Puerto Rico,778,1965,
15085,for_sale,675000,,,52.42,1898976,Gurabo,Puerto Rico,778,,
8263,for_sale,1856000,,,5.05,1855394,Ponce,Puerto Rico,780,,
48743,for_sale,79000,,,2.25,1902772,Comerio,Puerto Rico,782,,
85121,for_sale,80000,4,2,0.1,1584560,Corozal,Puerto Rico,783,1500,
85121,for_sale,125000,5,2,0.13,1902744,Corozal,Puerto Rico,783,1103,
46423,for_sale,125000,3,1,0.11,1844380,Corozal,Puerto Rico,783,900,
15085,for_sale,340000,6,2,3.63,1968895,Corozal,Puerto Rico,783,1546,
48586,for_sale,475000,,,136.92,1850814,Corozal,Puerto Rico,783,,
5254,for_sale,253000,4,4,0.14,1902778,Guayama,Puerto Rico,784,2800,
75895,for_sale,84000,2,1,0.05,1727145,Guayama,Puerto Rico,784,847,
16842,for_sale,86000,3,2,0.11,1837230,Guayama,Puerto Rico,784,1396,
103780,for_sale,95000,3,2,0.09,794756,Guayama,Puerto Rico,784,998,
75895,for_sale,44900,3,1,0.08,1628348,Humacao,Puerto Rico,791,,
12325,for_sale,143000,4,3,0.05,,Humacao,Puerto Rico,791,2000,
17024,for_sale,325000,3,3,,1888316,Humacao,Puerto Rico,791,1995,
34754,for_sale,97000,3,2,0.02,,Humacao,Puerto Rico,791,850,
2042,for_sale,455000,4,2,0.1,1985076,Humacao,Puerto Rico,791,2200,
17024,for_sale,450000,3,3,,1978017,Humacao,Puerto Rico,791,2300,
70306,for_sale,410000,3,3,0.04,594854,Humacao,Puerto Rico,791,,
15137,for_sale,4250000,5,5,0.67,893869,Humacao,Puerto Rico,791,5000,
64071,for_sale,995000,4,3,,1138682,Humacao,Puerto Rico,791,2164,
15137,for_sale,5000000,7,10,0.43,1139159,Humacao,Puerto Rico,791,7500,
15137,for_sale,495000,4,3,0.2,1312012,Humacao,Puerto Rico,791,2000,
60192,for_sale,390000,2,2,0.01,1670964,Humacao,Puerto Rico,791,1641,
15137,for_sale,695000,2,3,,1316303,Humacao,Puerto Rico,791,1740,
72252,for_sale,3950000,6,9,0.22,1354497,Humacao,Puerto Rico,791,4445,
64071,for_sale,455000,3,3,,329024,Humacao,Puerto Rico,791,2200,
2042,for_sale,3500000,3,4,0.9,1511092,Humacao,Puerto Rico,791,4200,
88754,for_sale,1195000,4,5,0.04,1940669,Humacao,Puerto Rico,791,2600,
15137,for_sale,649000,2,2,,1629120,Humacao,Puerto Rico,791,1600,
1689,for_sale,1300000,3,3,,,Humacao,Puerto Rico,791,2600,
31791,for_sale,3900000,8,8,0.25,919242,Humacao,Puerto Rico,791,7000,
7922,for_sale,365000,,,0.54,653854,Humacao,Puerto Rico,791,,
88444,for_sale,95000,4,2,0.08,1943559,Juana Diaz,Puerto Rico,795,1141,
16842,for_sale,100000,3,1,0.08,1879235,Juana Diaz,Puerto Rico,795,924,
104659,for_sale,49900,,,458.87,1855319,Juana Diaz,Puerto Rico,795,,
8373,for_sale,110000,4,1,0.7,1400158,Juana Diaz,Puerto Rico,795,1100,
5254,for_sale,90000,,,6,1856969,Juana Diaz,Puerto Rico,795,,
5254,for_sale,135000,,,9,1856970,Juana Diaz,Puerto Rico,795,,
95795,for_sale,200000,2,2,,952277,Saint Thomas,Virgin Islands,802,1250,
17348,for_sale,326900,2,2,0.5,389059,Saint Thomas,Virgin Islands,802,,
110088,for_sale,499000,3,3,0.37,763179,Saint Thomas,Virgin Islands,802,,
90105,for_sale,1999950,6,5,0.88,331519,Saint Thomas,Virgin Islands,802,6290,
90105,for_sale,1995000,8,7,0.42,1670663,Saint Thomas,Virgin Islands,802,,
25348,for_sale,4850000,4,4,0.46,923663,Saint John,Virgin Islands,830,4830,
48576,for_sale,435000,1,2,,1615655,Saint Thomas,Virgin Islands,802,960,
25592,for_sale,100000,,,,1957557,Saint Thomas,Virgin Islands,802,,
12428,for_sale,395000,1,1,,1394540,Saint Thomas,Virgin Islands,802,1050,
48576,for_sale,1295000,6,6,0.74,913405,Saint Thomas,Virgin Islands,802,3360,
48576,for_sale,50000,,,0.13,384601,Saint Thomas,Virgin Islands,802,,
103341,for_sale,1427000,4,4,0.64,12251,Saint Thomas,Virgin Islands,802,,
